,pred
2644,588.1990975815207
2645,302.68620483494374
2646,227.64037316965027
2647,262.5296150346243
2648,372.08650869893313
2649,381.754835662459
2650,375.88976719674673
2651,377.18894995955185
2652,480.9414450032948
2653,685.3304685519101
2654,710.061280598627
2655,541.1259322770552
2656,387.90001335253226
2657,341.2089238147166
2658,269.3038911635281
2659,183.0632945941045
2660,108.98118914984897
2661,71.19630163926804
2662,63.42341053419386
2663,30.763395991225366
2664,5.511183755146973
2665,4.168934182564228
2666,18.23615259960492
2667,102.1980979545738
2668,210.87645769860214
2669,301.28613125861017
2670,398.8971293810227
2671,513.425082981782
2672,570.4421204915577
2673,577.6621044193956
2674,568.2525317379914
2675,89.36327625325633
2676,111.63320004564984
2677,147.3919959720014
2678,160.78260970552714
2679,138.19214683827306
2680,242.81990365519528
2681,222.99824503881334
2682,203.11270128524666
2683,171.83033457853364
2684,117.48869390074057
2685,94.04666681399061
2686,70.29426847675305
2687,33.95938940045082
2688,7.824872897553775
2689,9.546669528269701
2690,18.56092034198459
2691,91.73689222143358
2692,161.89543633625024
2693,269.3606742402499
2694,405.2927408017708
2695,511.12959557373654
2696,580.7581728514135
2697,614.0414678278496
2698,596.7863460620367
2699,587.2834824783997
2700,495.3817364640428
2701,519.654293648926
2702,504.1258245847314
2703,391.9988436707645
2704,282.1868096256369
2705,235.8031076955859
2706,146.26829564604415
2707,74.04005288423417
2708,34.60310011522995
2709,13.999145443363316
2710,8.538816445277343
2711,5.439863850075669
2712,5.252728809768108
2713,22.457169889274745
2714,151.2320811187762
2715,320.8961768410966
2716,615.8619838016916
2717,332.54186117536983
2718,198.54195700987032
2719,229.13850395266851
2720,284.66132500320555
2721,279.0014581221142
2722,268.35195116984914
2723,276.41283655471176
2724,398.271489534718
2725,711.3218957742271
2726,702.7613051260341
2727,520.623715112397
2728,330.4938822517139
2729,232.8304849865109
2730,140.1173456425746
2731,79.21697156882223
2732,30.373808323205346
2733,12.456007185811767
2734,5.837566030328778
2735,5.161087762542641
2736,4.957615586880205
2737,22.935254515897967
2738,148.0308931271877
2739,338.8990404084423
2740,630.5754921883116
2741,337.5392232525797
2742,212.30406985948036
2743,234.41900144132484
2744,306.7477831802109
2745,296.5037051385874
2746,270.6592277904047
2747,279.3179962819064
2748,390.9535200748845
2749,750.5543722588897
2750,727.954002372356
2751,491.5937913381378
2752,353.0217601454385
2753,277.20280668473123
2754,178.5279938116142
2755,81.06840092298165
2756,41.76127634574412
2757,14.217932423585767
2758,6.609310228298284
2759,5.783600716172206
2760,5.262946802996963
2761,26.631512895470216
2762,147.11720534539973
2763,355.8864052084663
2764,631.0210496447376
2765,330.8044971226652
2766,200.76170855521318
2767,232.07190763897825
2768,304.31789104840016
2769,297.35232082695774
2770,271.7394799358798
2771,287.25118409728515
2772,385.71424398669234
2773,744.6900082853247
2774,763.9715172249026
2775,485.5366789083583
2776,354.6590812964609
2777,272.86057890059493
2778,184.29473308722325
2779,84.8046392874873
2780,46.04443598284928
2781,17.138930370297896
2782,4.9177253125855875
2783,5.874826725246739
2784,5.5216513890405245
2785,27.184954862286528
2786,147.22795667878293
2787,370.33170380995807
2788,629.794731818481
2789,335.50945141563574
2790,203.22313956484027
2791,236.48952574381374
2792,320.01952549990074
2793,322.38189951774143
2794,283.3504366535539
2795,297.0155932283872
2796,379.5738122305505
2797,796.3395219017929
2798,736.0415893005061
2799,501.2062706306216
2800,363.5132775609525
2801,280.60112750503004
2802,234.57175257795575
2803,122.73486830549427
2804,60.814030439549484
2805,40.53874030346939
2806,13.537827078176559
2807,5.847389638535961
2808,5.928874693908857
2809,27.66373199731181
2810,142.12476323258204
2811,352.17289612637967
2812,585.8689804178733
2813,295.69644869449615
2814,244.62129461609567
2815,262.96646916750575
2816,375.76507018897155
2817,386.134985459028
2818,381.13896510278545
2819,366.25281614491473
2820,470.802922778728
2821,815.7770734158091
2822,787.5843827263749
2823,488.18655748360135
2824,360.37756069107365
2825,332.71280039880685
2826,207.90400890142007
2827,209.00050967988412
2828,134.07663870614383
2829,81.95492874640762
2830,67.97373607715352
2831,33.61439516613347
2832,7.069272825238485
2833,5.847413575193594
2834,25.800085962816084
2835,92.49765429352121
2836,202.81248385389375
2837,304.2729832884663
2838,440.01800886921114
2839,563.8726143952534
2840,598.8764474768527
2841,630.732788614416
2842,605.6070069243752
2843,615.4100939264289
2844,542.3595689464271
2845,564.068652355933
2846,525.3170529907172
2847,416.2442890744026
2848,306.4690646152496
2849,267.1605348904785
2850,257.85076572954347
2851,179.28006980765355
2852,127.74624926012679
2853,99.4790644295903
2854,67.23906236225724
2855,36.85509135835152
2856,10.852669502530862
2857,10.31989814239613
2858,18.417535526981364
2859,65.02427356142802
2860,157.28318390093517
2861,257.5213749019564
2862,396.9289195876965
2863,514.5898079161392
2864,596.6281513564783
2865,610.7204923324791
2866,612.9754737746016
2867,591.7395751123422
2868,503.9627799470463
2869,529.5567064332978
2870,500.13651524652886
2871,386.15464386303347
2872,271.4949888010641
2873,231.40796044405548
2874,137.77303570318097
2875,77.39975651377604
2876,37.18673744302768
2877,16.635959896083055
2878,5.943207200396499
2879,5.797997129408785
2880,5.2884959320237135
2881,23.98729289311156
2882,145.0694916516761
2883,341.99157053952996
2884,625.0391750343059
2885,327.38188942207705
2886,206.37750524923868
2887,220.54181002816978
2888,264.97486873228803
2889,253.81664799660658
2890,233.7938388677212
2891,250.88765307171866
2892,395.20044644935524
2893,716.4830825977341
2894,743.8662462268221
2895,504.0248221460627
2896,285.2755624368249
2897,107.20503720522301
2898,91.81908244018359
2899,46.06859749200509
2900,14.796350615225448
2901,6.7727547535155965
2902,2.930750699327228
2903,4.523626360881764
2904,4.589245045241164
2905,22.813993508748208
2906,115.87571808312542
2907,303.0937965052056
2908,587.654502763565
2909,326.8645458180968
2910,96.21799286487
2911,193.8107836078597
2912,111.83158702356454
2913,209.12194920702618
2914,54.08597853750926
2915,71.10686099717351
2916,110.11302106145423
2917,173.13736905999684
2918,563.483491063737
2919,431.96774690284286
2920,249.77225330012507
2921,194.07659447468498
2922,88.13517995845997
2923,80.60114386528946
2924,37.26668870580086
2925,11.755914169410278
2926,6.743953134275793
2927,5.369338119376008
2928,4.90057623847395
2929,22.38466473064901
2930,145.46049537431244
2931,343.8242986692122
2932,604.5031775895769
2933,333.01009237218295
2934,196.29915256725937
2935,234.17875931130953
2936,289.16507039660956
2937,281.68979199769
2938,257.7676543570384
2939,280.929224108516
2940,375.8593212020078
2941,724.7546398024728
2942,713.5904609243776
2943,490.5225714187626
2944,302.9280845693508
2945,223.01002186370036
2946,163.5456437592904
2947,81.54390065714973
2948,43.88379327998588
2949,20.73856290765421
2950,6.771706788074364
2951,4.891939090255376
2952,5.084167730222229
2953,28.350880305808428
2954,147.47195081550146
2955,363.19523137577414
2956,608.5786256048674
2957,329.91477644604964
2958,196.29454888790033
2959,240.095564807756
2960,321.23117702268706
2961,313.62760463263066
2962,270.71036734246445
2963,286.6192898333654
2964,398.38029427183545
2965,730.2865582211264
2966,705.400305005289
2967,507.12464559332346
2968,359.9044477833501
2969,283.78908646582147
2970,216.590060169005
2971,124.83219571754728
2972,60.58310552752855
2973,41.561341973847874
2974,13.540202971186627
2975,6.063757045758994
2976,6.067961944194042
2977,27.092246253057713
2978,149.81392063188605
2979,344.58049926466646
2980,591.3408405271769
2981,305.4258457610758
2982,242.18385541082313
2983,265.1421026711855
2984,375.63394720159545
2985,385.5650018804401
2986,378.84878271682226
2987,381.01085776904813
2988,503.63351105645035
2989,700.1747715718357
2990,735.1782151774858
2991,506.0106587597411
2992,371.9736735083731
2993,306.58067164185246
2994,239.305840355125
2995,164.38050236674243
2996,89.78050356916475
2997,67.60486217878926
2998,62.7618505927134
2999,30.400626180953797
3000,7.1713335203606965
3001,4.450187882167167
3002,24.142510518308047
3003,104.57682221393004
3004,214.74317610987654
3005,293.1067138693661
3006,420.21042655562286
3007,527.5550577992011
3008,585.4947928106918
3009,577.415189338975
3010,575.5518023143685
3011,558.448774105544
3012,565.3646993714459
3013,570.6966431468834
3014,568.6353210213066
3015,424.5535487925931
3016,313.0038200704192
3017,275.6596009894516
3018,269.23052772905055
3019,208.43775649124044
3020,110.55164981455174
3021,76.8301798993404
3022,68.38822101173639
3023,32.03917205304346
3024,9.03834041496932
3025,6.033251137825909
3026,15.910421688057516
3027,59.90653121625037
3028,116.82492859440165
3029,215.39082094376118
3030,373.57569052007665
3031,453.69012933164277
3032,539.1957995411817
3033,590.9761805538624
3034,570.6874228989401
3035,564.9189096405215
3036,494.0895771571795
3037,494.07953393223903
3038,513.496699693838
3039,350.03462764181944
3040,205.34990423405006
3041,155.17328628357245
3042,120.42948831495816
3043,71.6166885558262
3044,59.15579130392379
3045,21.93008126828179
3046,10.429421802965019
3047,5.0479737212838485
3048,5.392476285068778
3049,23.49196551282583
3050,139.5859269623713
3051,334.82514320890834
3052,603.1536400844238
3053,327.3647394678339
3054,194.6426987172583
3055,225.51257627937346
3056,267.8975068981367
3057,266.84048555084445
3058,265.78305662207083
3059,276.5671798536308
3060,382.6293407254411
3061,713.0803294710938
3062,668.6042650219854
3063,415.2562742335904
3064,277.96221298395716
3065,194.6031380814707
3066,112.7215080868337
3067,72.66612687291499
3068,50.95193232487994
3069,18.110308884431902
3070,4.661248099919057
3071,4.36696770235092
3072,4.603398774844777
3073,24.0045427629248
3074,150.61587980105676
3075,361.22020541061113
3076,618.5331810305673
3077,334.77402363812814
3078,191.72885375027812
3079,228.13740300746505
3080,284.29421553836283
3081,278.0940903282341
3082,263.8239500885116
3083,285.6724816382529
3084,391.5749992362691
3085,730.3359579487455
3086,718.0387009734532
3087,502.20567261001423
3088,363.9975767340486
3089,260.2354446546498
3090,177.27597103070988
3091,75.98514755881898
3092,40.32766825963008
3093,13.957534244316735
3094,5.812040816383504
3095,5.30609790355626
3096,5.219294605522288
3097,26.64816098933219
3098,148.0324286492694
3099,376.0312729184682
3100,614.4756866634432
3101,328.3726438750634
3102,182.8539494949942
3103,221.7349685558594
3104,276.4159703283924
3105,280.3366102658082
3106,271.81762037993553
3107,284.56395855784916
3108,379.15917167278633
3109,743.5538297033419
3110,790.1068789335706
3111,498.8336980281785
3112,409.24128058937896
3113,307.5819926123513
3114,110.58913018330345
3115,80.64067999508721
3116,46.62451722748339
3117,18.566766943521188
3118,4.59851046605604
3119,5.464504765884963
3120,5.193245156834752
3121,28.536925717419017
3122,141.09113258073208
3123,377.3572909558684
3124,611.7262252057452
3125,322.92199488423375
3126,202.90206792768677
3127,238.76692155929624
3128,296.9144317489746
3129,301.89600616120333
3130,275.64061232341817
3131,289.90558626997023
3132,398.1388699355697
3133,708.1832541565485
3134,751.7417733301203
3135,499.9999870101659
3136,360.0810259596799
3137,102.16307021770007
3138,89.66650164529368
3139,37.98146197331967
3140,25.37786613543565
3141,35.26267993895717
3142,6.713692870820286
3143,6.457003921571705
3144,5.168886080325464
3145,27.073198067489255
3146,129.71304926407853
3147,342.2422526270218
3148,617.9676773876935
3149,319.2853400598117
3150,204.49287932208964
3151,253.42842222166377
3152,377.0367239707716
3153,384.15878840985744
3154,380.83773965219945
3155,384.39653906587273
3156,512.4855334041886
3157,692.9717827363572
3158,719.5197090100272
3159,291.5239016020448
3160,213.28672364778816
3161,165.57374953752745
3162,228.78993937764028
3163,173.0930336539558
3164,119.20185553071025
3165,82.43820559729824
3166,64.84700225996046
3167,30.052827369007158
3168,8.11396705733615
3169,7.470312921085817
3170,24.971323198928143
3171,71.3500806640952
3172,168.5187656213269
3173,253.89670511156586
3174,377.79933810896677
3175,491.4858591471673
3176,587.9405403181376
3177,614.928869921932
3178,596.6291161041489
3179,594.351741360089
3180,556.3914141122884
3181,529.5923387543154
3182,554.3968994709942
3183,340.8584400549667
3184,230.78044512431853
3185,214.24009474659016
3186,181.52495579691094
3187,164.79264463797108
3188,116.07704753321602
3189,96.50038689682634
3190,65.6101540765216
3191,33.37624187864258
3192,8.87244650610848
3193,8.448065086178298
3194,19.504571038148114
3195,69.29686642363191
3196,109.23212918062482
3197,214.9312696396847
3198,383.43008288118165
3199,483.60198403422453
3200,555.6511352970215
3201,575.2715564397029
3202,568.086554544297
3203,593.9343313688895
3204,492.71770384701597
3205,491.5501665962562
3206,462.5903778970452
3207,191.31806183658296
3208,108.50050532576556
3209,146.98108658351495
3210,98.62804481883074
3211,69.65224138828272
3212,58.77547505514542
3213,18.656210371071076
3214,5.952189708093656
3215,4.688272817446594
3216,4.790374351572675
3217,22.604022173603862
3218,139.2873512169302
3219,350.8860408200596
3220,615.8763082204331
3221,310.85036962769345
3222,193.26234588270833
3223,221.90809581648264
3224,291.9422262364316
3225,288.5250996287446
3226,261.4620351753708
3227,265.5548438505094
3228,389.78663977066043
3229,297.54842144798266
3230,293.06941657566534
3231,493.51794233898977
3232,113.91617661775727
3233,213.83923376602544
3234,74.94715242900426
3235,54.836748959749755
3236,32.65392367542839
3237,11.47314047691648
3238,5.532462077187981
3239,5.0447283806716525
3240,5.4241387614146195
3241,22.587845633929206
3242,55.35858944522128
3243,129.0843568417924
3244,117.5480363527846
3245,153.48291247616436
3246,89.57349240055677
3247,68.72582732643089
3248,195.91648337196136
3249,199.59624073008555
3250,71.35301237699979
3251,110.07733328582859
3252,135.96723976566798
3253,175.21218003706582
3254,136.236459576299
3255,110.81462372449393
3256,111.97616427043259
3257,82.64431471420792
3258,130.16778670324044
3259,76.12867129716037
3260,22.111577504693372
3261,12.1630073759991
3262,4.665765139612914
3263,5.705777164164909
3264,5.385401035919786
3265,22.11295467991242
3266,120.58853432771664
3267,366.15510847249885
3268,615.8187774890592
3269,321.4498295884085
3270,181.34538272461003
3271,190.72406024341157
3272,270.4655555388635
3273,215.51884808871174
3274,255.58815145847785
3275,271.4665481007501
3276,356.553198502079
3277,740.7874505653276
3278,748.6604081091085
3279,559.8678476093759
3280,362.76836761305697
3281,305.4474281623552
3282,183.4747231286779
3283,79.13296379902785
3284,25.06703013495078
3285,12.389218183444145
3286,4.381684078734438
3287,5.317537418485242
3288,5.005784753514555
3289,14.03030306452779
3290,61.35534815980513
3291,366.5809619741531
3292,627.6534391063583
3293,324.07513605285766
3294,174.3402350739648
3295,225.8400167568004
3296,294.12987156046603
3297,273.00027359246525
3298,261.3038687317308
3299,284.5161888404764
3300,395.44547121329845
3301,802.4431489460953
3302,738.655628251881
3303,527.4331424735608
3304,371.72061514758445
3305,278.6381722538007
3306,265.11210238205894
3307,133.35535222561873
3308,59.817962248055935
3309,39.88722046458301
3310,14.65955242823047
3311,6.316848181714562
3312,6.5878897556156
3313,26.85555183808461
3314,133.60363618088834
3315,341.9641402533338
3316,611.1761587401313
3317,322.5819520276564
3318,248.66535732296236
3319,267.08177941441
3320,370.35318189419297
3321,371.3333725189326
3322,376.2179187447401
3323,381.2918945893068
3324,497.77981567387235
3325,788.860032909184
3326,713.805940803883
3327,493.45671393056153
3328,331.14225385926585
3329,268.7981853844944
3330,239.50623364824918
3331,172.0113698117918
3332,119.4115667134676
3333,74.68994927197616
3334,63.09719556334387
3335,30.549324733366483
3336,7.059364821301129
3337,6.94671393550852
3338,21.94912701831944
3339,116.24078063398724
3340,213.85517605036281
3341,288.0632464357919
3342,389.8088812536699
3343,489.1187782981897
3344,619.7577570019539
3345,606.6955425886113
3346,584.0100163875157
3347,580.8748629969504
3348,561.4981409641988
3349,526.5392897633498
3350,469.4928751591932
3351,331.63011930528836
3352,193.78018960223994
3353,161.3391445243733
3354,154.53150891853673
3355,135.00413440364366
3356,88.6248466162261
3357,72.61239661837388
3358,59.9614591712311
3359,33.50199490373718
3360,7.4697820553980705
3361,9.096073073524751
3362,16.686483256699216
3363,64.20712118360618
3364,77.30411347021501
3365,133.5112811086479
3366,301.0356896105621
3367,328.4571763898712
3368,329.87264678806605
3369,383.0382990461167
3370,387.2143728234699
3371,85.2154510168371
3372,93.59494380302138
3373,114.80200480837088
3374,118.76587702402087
3375,167.75554662794758
3376,152.8237119939226
3377,100.69005521772675
3378,72.88188960590738
3379,49.94582998552991
3380,52.07230858838779
3381,44.532694974592026
3382,22.757104708803435
3383,18.780447725569438
3384,5.506297819091096
3385,7.107231898698145
3386,31.940755602930423
3387,70.99542954975142
3388,130.582770908966
3389,186.61583596502228
3390,240.93268175481066
3391,253.9044074114382
3392,276.1497090382189
3393,277.793433949219
3394,286.22390697000475
3395,121.1747659780672
3396,142.3722592769811
3397,305.9135953550839
3398,307.16914910646784
3399,206.02142709597732
3400,117.03571318886405
3401,102.35143997428077
3402,59.932942003991684
3403,51.15406332658977
3404,18.621058361201115
3405,7.283234671004167
3406,2.8017686359772616
3407,2.9039469610574513
3408,4.315431251001508
3409,23.178278257066886
3410,77.95134552961314
3411,338.12319426602585
3412,590.2836242662371
3413,290.438422772625
3414,175.85877028836444
3415,206.88620470658518
3416,250.63228538522455
3417,249.946155701337
3418,234.9726294252057
3419,240.97579405193005
3420,332.54753623171786
3421,602.6212288349146
3422,593.5132740428608
3423,402.2458047063351
3424,259.5524928872506
3425,213.94452513893904
3426,139.71572868994176
3427,70.72635091472512
3428,28.767092703065035
3429,14.649942440733543
3430,5.027155234619988
3431,4.691252004707208
3432,4.365089160239297
3433,23.399144717880155
3434,124.19076467348998
3435,363.7627479787414
3436,591.4883248515266
3437,330.1200781076923
3438,191.39833173954557
3439,220.20076267407347
3440,260.1785542960801
3441,281.353994572742
3442,272.1681738124875
3443,282.4497946687017
3444,383.9006851856704
3445,719.8136790623721
3446,726.4696662392515
3447,472.81970496213734
3448,293.79226194045316
3449,220.42691780600722
3450,146.03446092052368
3451,75.29360983386661
3452,41.3898802066691
3453,17.126154391912873
3454,6.395085707502965
3455,4.64260962211818
3456,5.378756875142224
3457,25.559215908276393
3458,97.20032873071543
3459,332.07765497227354
3460,614.772324051198
3461,307.4270579598105
3462,200.11226684570724
3463,220.70610434833497
3464,279.5888680841368
3465,272.3270516278661
3466,260.56347656641924
3467,269.4433886143367
3468,380.19796809656367
3469,665.7194224947999
3470,542.8344169486656
3471,375.6784484599194
3472,249.87695725257203
3473,201.01749481977203
3474,134.55448941432797
3475,110.00505571334261
3476,50.60699500801955
3477,29.5038545519152
3478,9.61710106343403
3479,6.28900328160042
3480,6.259066791242879
3481,25.53112065600009
3482,88.96529427116187
3483,343.9000427870338
3484,580.7666010424364
3485,320.8398528897848
3486,228.21056086053974
3487,243.38402255639
3488,345.8075080875125
3489,357.4223153051839
3490,346.8248794021931
3491,334.2216728024605
3492,367.20115202455185
3493,544.5269381813135
3494,529.781852248241
3495,354.6890338939898
3496,222.59327689457703
3497,178.50914117757424
3498,130.51774086140702
3499,91.83153906984874
3500,71.00243979469123
3501,56.27931339723314
3502,33.49572753670365
3503,22.954646295473356
3504,6.229234417516116
3505,6.435140816492772
3506,19.18116054348997
3507,59.01808835710477
3508,119.76382219407913
3509,202.30984944701615
3510,307.0179466959472
3511,379.50121909509716
3512,435.8612495203601
3513,476.1344336741272
3514,509.9299293569853
3515,560.6179863897654
3516,451.6049031185183
3517,373.22851523419934
3518,358.05912225659637
3519,276.27794161891444
3520,141.95293122974297
3521,149.53669932812008
3522,123.52380467871859
3523,103.71406928243445
3524,83.14856654396236
3525,70.98483869807653
3526,52.92452095703079
3527,30.847473754002085
3528,7.217149756442384
3529,6.154479176590318
3530,13.845814849692
3531,86.07932914063376
3532,123.11023003760093
3533,204.0129489387691
3534,358.954579608856
3535,456.0622404185421
3536,540.2464978841224
3537,580.5386499913583
3538,585.467522111639
3539,573.9015041099805
3540,507.264486805172
3541,529.5455527000262
3542,505.4569692901405
3543,389.5411857472543
3544,238.72810626988542
3545,194.69408869212342
3546,125.95999716103594
3547,65.98781447359436
3548,33.01545500166221
3549,12.238148426057538
3550,7.275742762770449
3551,4.761887694673499
3552,5.128667344802703
3553,21.579512576899877
3554,124.61061051874051
3555,329.6589622735
3556,604.9859480208742
3557,152.77649642275074
3558,186.19745037177242
3559,193.43821103941949
3560,118.74451111452075
3561,189.99209450411533
3562,195.25151869255356
3563,204.00876601280908
3564,380.5126343767634
3565,699.6875925698636
3566,257.36154047490743
3567,167.6416747255395
3568,249.8154802239268
3569,190.1463743521577
3570,109.4777104346659
3571,64.70380668286154
3572,40.61541866114037
3573,12.91251253392067
3574,5.4164919295142
3575,4.7031596030698815
3576,4.925572699573675
3577,24.591123152547944
3578,133.28174452769744
3579,323.9111414190656
3580,630.1235573899972
3581,327.84435960741837
3582,174.62143224842765
3583,205.72556396705463
3584,263.81240898111116
3585,273.139808895132
3586,261.52032691859034
3587,269.355599289449
3588,379.22814376029885
3589,665.235962422196
3590,630.0047731218631
3591,430.16578906623016
3592,258.8960418011633
3593,207.37540513760234
3594,121.40828585549706
3595,62.14565736435661
3596,25.656382118488725
3597,9.307375868183502
3598,4.061647094128638
3599,4.735299878285622
3600,5.1911004880460085
3601,22.145429552676543
3602,89.75436013597816
3603,347.3101385136375
3604,578.8025642416999
3605,291.4720717978414
3606,186.8037298138075
3607,206.85025264171807
3608,266.5321960226587
3609,268.55233423149184
3610,249.40480338062946
3611,253.0924841344221
3612,374.6612232362226
3613,656.7650023756923
3614,632.4155625794003
3615,411.62245201111966
3616,268.69446589909376
3617,194.39246435545462
3618,124.1073503901179
3619,73.84077655851863
3620,31.779663559522277
3621,17.097911380024467
3622,5.404996818288329
3623,4.475494887261492
3624,4.60324672989128
3625,28.42208512340846
3626,135.76154055706013
3627,308.9530487676903
3628,588.6002411732449
3629,305.814886774053
3630,189.87086525203483
3631,222.01778707992713
3632,268.7669158408553
3633,272.15687257833827
3634,252.33828827446635
3635,263.23865368171033
3636,398.6274542099075
3637,681.5877590360875
3638,681.9470246553285
3639,514.6776900218483
3640,338.3578575428956
3641,259.4368006285111
3642,189.31611281077008
3643,109.60169931575858
3644,46.953299713768125
3645,35.10917951257113
3646,11.691526184825795
3647,6.248225603405951
3648,6.505692724398499
3649,24.07485550339078
3650,64.31281436621416
3651,134.75582432122675
3652,584.9785430850168
3653,322.44128045881087
3654,194.80010740714198
3655,200.81030040126333
3656,363.4119539007743
3657,310.12249752186045
3658,377.0492396612067
3659,373.879731206308
3660,248.89446809573627
3661,290.0509441087514
3662,588.4484570698867
3663,394.68086848942914
3664,293.44057799872405
3665,219.69898574557604
3666,175.5858549000082
3667,137.80965999947145
3668,109.40519733800873
3669,75.57362011943127
3670,58.506262310277165
3671,26.52730144877265
3672,9.033855187695806
3673,8.251092647056643
3674,24.111823705764582
3675,74.8679305137435
3676,149.81288527679123
3677,255.17777571647034
3678,362.40725933722047
3679,479.7480867331454
3680,569.1883678177009
3681,577.7723478521256
3682,603.0631993728889
3683,598.3900758363502
3684,522.1878002289955
3685,569.8097634293039
3686,517.6550036301645
3687,324.71536919421385
3688,197.8680794002489
3689,162.65318830911275
3690,151.23432872986626
3691,141.83059180999888
3692,86.58485099505225
3693,69.75312614697145
3694,52.774702309426985
3695,29.667507388247515
3696,7.186675401347395
3697,8.700831896795728
3698,15.351027325680928
3699,73.66977261111155
3700,102.56874447579877
3701,208.83909765197416
3702,356.33725296599897
3703,461.8741423765484
3704,506.37024116614475
3705,540.2729937750188
3706,550.0506663065507
3707,522.7263355145317
3708,465.57585841549223
3709,526.139176027386
3710,508.40054469031367
3711,332.71932267594883
3712,188.46510056666938
3713,121.8067240363367
3714,94.75408941246427
3715,67.60859929992026
3716,19.548842171596895
3717,13.824029254256928
3718,4.711167673362786
3719,4.591019597634331
3720,5.3899811452119275
3721,22.239394034000405
3722,98.17470590538397
3723,334.4357492042325
3724,621.6042847770871
3725,320.17415326422645
3726,185.9380655968717
3727,225.37841926136545
3728,286.0624697990246
3729,291.70213081290433
3730,256.7294598809877
3731,278.7167127811704
3732,406.2330296049243
3733,731.4248342891988
3734,647.154096885301
3735,424.4211629804096
3736,247.36224326898744
3737,188.7247276370739
3738,113.12510140204223
3739,64.98654199295088
3740,24.691483081543524
3741,13.527469192145972
3742,4.428843205111005
3743,4.246266499751781
3744,4.964050191601013
3745,24.41994016399699
3746,120.7092498261066
3747,354.9808322953994
3748,630.0326151305898
3749,325.812089380685
3750,194.8883198095812
3751,226.62019856279497
3752,285.5171901744329
3753,297.2917011111012
3754,274.8148860211654
3755,284.8736581660412
3756,363.15075468342775
3757,743.2667928019724
3758,725.0257417694328
3759,528.7557123924687
3760,354.128345372021
3761,275.4823354149811
3762,166.9047590837932
3763,76.39317016759534
3764,40.43425901168951
3765,12.150232799092715
3766,5.452640651803061
3767,5.361419238822551
3768,5.384959839707801
3769,27.830096173939584
3770,134.31838259838833
3771,343.67004130935214
3772,600.4211055770094
3773,311.24754101454255
3774,187.14381219938147
3775,210.68716139796058
3776,278.7707773541111
3777,299.5162561721671
3778,271.9765480438731
3779,279.564979486634
3780,384.5323819690417
3781,756.1230986171238
3782,765.1479129096242
3783,509.81373539012355
3784,324.8803285129107
3785,254.58908424595668
3786,184.25155129463013
3787,83.220200891039
3788,45.31019664686632
3789,17.652013025140864
3790,4.559236028021893
3791,5.844837954144252
3792,5.119311514980125
3793,22.742294577869192
3794,126.27606923832967
3795,355.60602409592735
3796,580.7283933815552
3797,312.79971054848465
3798,168.32712816482308
3799,176.2654498999015
3800,205.12441964415203
3801,214.938920611593
3802,198.98702004051611
3803,255.41085621059267
3804,400.558021225324
3805,744.3387882906952
3806,596.0329588424227
3807,411.6470013872524
3808,243.66704616785373
3809,195.47684393286227
3810,192.4073561196811
3811,110.8525101818231
3812,54.39647135231737
3813,37.199689197861446
3814,13.358385627606266
3815,6.78028628136317
3816,6.775492899936009
3817,22.929425054634663
3818,125.9148612142439
3819,334.6487532769951
3820,576.3116736550814
3821,323.1776799068936
3822,196.81244405222827
3823,215.83429652472768
3824,307.16137258250734
3825,335.992470013157
3826,359.4135897485563
3827,365.5051287546976
3828,468.18695976111235
3829,686.0256293940387
3830,667.2041159668639
3831,389.2061352137328
3832,240.6470616870062
3833,251.81514618723648
3834,181.05665947360256
3835,166.90491999937464
3836,111.3691838509204
3837,78.96451291351163
3838,60.25950071139704
3839,28.37345196726881
3840,7.004105467291965
3841,5.137350201751596
3842,24.169340368525255
3843,89.32509763977626
3844,164.39691015850883
3845,244.408559841509
3846,371.5225853477421
3847,487.2592941176946
3848,586.1636294587997
3849,611.5963207930959
3850,595.2544147741734
3851,554.0608787195048
3852,506.89273922172646
3853,524.2958495202677
3854,507.64750572735653
3855,349.20891113873995
3856,223.79212737861235
3857,213.03146582070622
3858,186.47571972616308
3859,140.42204610508938
3860,75.08515477966434
3861,76.34072073026036
3862,67.42843764716442
3863,31.36097728897385
3864,6.772908288561904
3865,5.198501668856877
3866,16.608591876220288
3867,59.72467562556456
3868,118.26212570283334
3869,213.7010537378211
3870,342.33030338917996
3871,425.3984636187648
3872,413.17052342392765
3873,426.3010160864734
3874,472.086787692259
3875,474.0854193801098
3876,125.04193477188359
3877,113.2958792633327
3878,65.1183038227074
3879,82.33982438404597
3880,60.8038338768243
3881,61.822304374182394
3882,62.98772037806999
3883,41.83462980213486
3884,13.850051883884856
3885,75.60074214270026
3886,74.52260730243195
3887,49.520426688584756
3888,58.60117623952264
3889,84.2055666878878
3890,99.21133963292361
3891,406.52024582327994
3892,175.8148982146809
3893,87.56997896583528
3894,106.44105783546024
3895,55.08490775353801
3896,22.63903224165637
3897,8.94379319883453
3898,3.2896652960273203
3899,3.139392339759475
3900,4.161472099805568
3901,20.89105276694734
3902,92.2963464135202
3903,286.14523975409315
3904,558.7343045657043
3905,290.62807804147246
3906,150.28098183166185
3907,168.59917440425158
3908,193.65243009452658
3909,229.40675905462473
3910,221.37363126132448
3911,228.53984525673457
3912,263.539244486612
3913,407.08213537546123
3914,409.63057054211833
3915,313.2825345639209
3916,204.27756506037835
3917,156.48448800387484
3918,125.3653875485155
3919,62.27322401713429
